PwC_RowID,predicted_date,label
255343,2018-12-25,On time
255344,2018-12-25,On time
255345,2018-12-25,On time
255346,2018-12-26,On time
255347,2018-12-26,On time
255348,2018-12-25,On time
255349,2018-12-08,On time
255350,2018-12-06,On time
255351,2018-12-06,On time
255352,2018-12-06,On time
255353,2018-12-06,On time
255354,2018-12-06,On time
255355,2018-12-06,On time
255356,2018-12-06,On time
255357,2018-12-06,On time
255358,2018-12-06,On time
255359,2018-12-07,Early
255360,2018-12-07,Early
255361,2018-12-07,Early
255362,2018-12-09,On time
255363,2018-12-09,On time
255364,2018-12-09,On time
255365,2018-11-10,On time
255366,2018-12-12,On time
255367,2018-12-15,Early
255368,2018-12-14,Early
255369,2018-12-15,Early
255370,2018-12-15,Early
255371,2018-12-15,Early
255372,2018-12-15,Early
255373,2018-12-15,Early
255374,2018-12-22,On time
255375,2018-12-22,On time
255376,2018-12-20,On time
255377,2018-12-20,On time
255378,2018-12-22,On time
255379,2018-12-22,On time
255380,2018-12-22,On time
255381,2018-12-22,On time
255382,2018-12-22,On time
255383,2018-12-22,On time
255384,2018-12-22,On time
255385,2018-12-29,On time
255386,2018-12-29,On time
255387,2018-12-29,On time
255388,2018-12-29,On time
255389,2018-12-29,On time
255390,2018-12-29,On time
255391,2018-12-29,On time
255392,2018-12-29,On time
255393,2018-12-29,On time
255394,2018-12-29,On time
255395,2018-12-29,On time
255396,2018-12-29,On time
255397,2018-12-22,On time
255398,2018-12-27,On time
255399,2019-01-10,On time
255400,2019-01-10,On time
255401,2019-01-10,On time
255402,2019-01-10,On time
255403,2019-01-10,On time
255404,2019-01-10,On time
255405,2019-01-10,On time
255406,2019-01-10,On time
255407,2019-01-10,On time
255408,2019-01-10,On time
255409,2019-01-10,On time
255410,2019-01-10,On time
255411,2019-01-10,On time
255412,2019-01-10,On time
255413,2019-01-04,On time
255414,2019-01-04,On time
255415,2018-12-28,On time
255416,2019-01-04,On time
255417,2018-12-29,On time
255418,2018-12-28,On time
255419,2018-12-28,On time
255420,2018-12-28,On time
255421,2018-12-28,On time
255422,2019-01-04,On time
255423,2019-01-04,On time
255424,2019-01-04,On time
255425,2019-01-04,On time
255426,2019-01-12,Late
255427,2018-12-30,Early
256325,2018-11-24,On time
256454,2018-11-11,Early
256455,2018-11-10,Early
256456,2018-11-11,Early
256457,2018-11-11,Early
256458,2018-11-11,Early
256459,2018-11-11,Early
256460,2018-11-11,Early
256461,2018-11-11,Early
256462,2018-11-11,Early
256463,2018-11-11,Early
256464,2018-11-11,Early
256465,2018-11-11,Early
256468,2018-12-11,On time
256469,2018-12-11,On time
258612,2018-12-01,On time
258613,2018-12-01,On time
258614,2018-12-01,On time
258621,2018-11-17,On time
258626,2018-12-20,On time
258627,2018-12-20,On time
258628,2018-12-20,On time
258629,2018-12-20,On time
258630,2018-12-22,On time
258631,2018-12-22,On time
258632,2018-12-22,On time
258633,2018-12-22,On time
258634,2018-12-22,On time
258635,2018-12-22,On time
258636,2019-01-14,Early
258637,2019-01-14,Early
258648,2019-01-04,On time
258649,2019-01-11,On time
258650,2019-01-13,Early
258651,2019-01-04,On time
258652,2019-01-04,On time
258653,2019-01-04,On time
258654,2019-01-04,On time
258655,2019-01-04,On time
258656,2019-01-04,On time
258657,2019-01-04,On time
258658,2019-01-04,On time
258659,2019-01-04,On time
258660,2019-01-11,On time
258662,2018-12-01,Early
258666,2018-10-31,Late
258687,2018-12-19,Early
258689,2019-01-13,Late
258694,2018-12-10,Late
258696,2018-12-12,Late
258697,2018-12-08,Late
258698,2018-12-08,Late
258699,2018-12-12,Late
258741,2018-12-28,On time
258742,2019-01-14,Late
258743,2019-01-14,Late
258744,2019-01-14,Late
258745,2019-01-14,Late
258746,2019-01-22,Late
258900,2018-12-15,On time
258901,2018-12-15,On time
258902,2018-12-15,On time
258953,2018-10-20,On time
258954,2018-10-20,On time
258955,2018-10-20,On time
258956,2018-10-27,On time
258957,2018-11-03,On time
258958,2018-11-03,On time
258959,2018-11-03,On time
258960,2018-11-16,On time
258961,2018-11-16,On time
258962,2018-11-17,On time
258963,2018-12-01,On time
258964,2018-12-01,On time
258965,2018-12-08,On time
259096,2018-12-15,Early
259097,2018-12-16,Early
259098,2018-12-16,Early
259099,2018-12-23,Early
259102,2018-12-01,Early
259103,2018-12-02,Early
259110,2019-01-11,Late
259111,2018-12-30,Early
259118,2018-12-30,Early
259126,2019-01-14,Early
259308,2018-12-20,On time
259362,2018-11-08,On time
259364,2019-01-12,Late
259365,2019-01-12,Late
259366,2019-01-12,Late
259367,2019-01-12,Late
259402,2018-10-17,On time
259656,2018-11-14,On time
259672,2018-11-14,On time
259673,2018-11-14,On time
259677,2018-11-28,On time
259688,2018-11-28,On time
259689,2018-11-28,On time
259700,2019-01-26,Early
259702,2019-01-11,Late
259703,2018-11-19,Early
259704,2018-11-19,Early
259705,2018-11-19,Early
259706,2018-11-19,Early
259881,2019-01-12,Early
259882,2018-12-30,Early
259883,2018-12-27,On time
259884,2019-01-13,Late
259885,2019-01-13,Late
259886,2018-12-27,On time
259887,2018-12-15,On time
259888,2018-11-21,On time
259889,2018-11-21,On time
259890,2018-11-08,On time
259891,2018-12-14,On time
259892,2018-12-14,On time
259893,2018-12-14,On time
259898,2019-01-12,Early
259899,2019-01-12,Early
259900,2019-01-12,Early
259907,2018-11-02,On time
259911,2019-01-13,Late
259912,2018-12-31,Early
259913,2018-11-20,On time
259914,2018-11-20,On time
259915,2018-11-20,On time
259916,2018-10-26,On time
259917,2018-11-08,On time
259918,2018-11-08,On time
259919,2018-11-02,On time
259920,2018-11-02,On time
259924,2019-01-13,Late
259925,2019-01-13,Late
259926,2019-01-13,Late
259927,2018-12-31,Early
260061,2018-11-02,On time
260062,2018-11-02,On time
260064,2018-11-17,On time
260065,2018-11-17,On time
260066,2018-11-17,On time
260067,2018-11-17,On time
260068,2019-01-09,On time
260082,2019-01-11,Late
260086,2018-12-28,Early
260087,2018-11-03,On time
260088,2018-11-05,Early
260089,2018-11-05,Early
260090,2018-12-01,On time
260092,2018-12-29,On time
260093,2018-12-29,On time
260094,2018-12-29,On time
260095,2018-12-29,On time
260096,2018-12-29,On time
260097,2018-12-29,On time
260098,2018-12-11,On time
260099,2018-11-16,On time
260100,2018-12-11,On time
260101,2018-12-29,On time
260102,2018-12-29,On time
260103,2018-12-29,On time
260104,2018-11-21,On time
260120,2018-12-15,Early
260131,2019-01-13,Late
260132,2019-01-13,Late
260141,2018-12-29,Early
260143,2018-12-29,Early
260161,2018-11-14,On time
260162,2018-11-14,On time
260163,2018-11-14,On time
260164,2018-11-10,Early
260165,2018-11-10,Early
260166,2018-11-10,Early
260167,2018-11-30,On time
260168,2018-11-30,On time
260169,2018-11-30,On time
260170,2018-11-05,Early
260171,2018-11-11,Early
260172,2019-01-12,Late
260173,2018-11-24,On time
260174,2018-11-28,On time
260175,2018-11-28,On time
260176,2018-11-28,On time
260177,2018-11-24,On time
260178,2018-11-24,On time
260179,2018-11-13,On time
260180,2018-11-14,On time
260181,2018-11-14,On time
260182,2018-11-14,On time
260183,2018-11-29,On time
260184,2018-12-01,On time
260185,2018-12-21,Early
260186,2018-12-21,Early
260187,2018-12-18,Early
260188,2018-12-29,On time
260189,2019-01-12,Early
260190,2019-01-12,Early
260191,2018-12-29,On time
260192,2018-12-29,On time
260193,2018-12-29,On time
260194,2018-11-30,Early
260195,2018-12-25,On time
260196,2019-01-11,Late
260197,2019-01-11,Late
260198,2019-01-17,On time
260199,2019-01-17,On time
260200,2018-12-21,Early
260201,2018-12-21,Early
260202,2018-12-21,Early
260203,2018-12-21,Early
260204,2018-12-21,Early
260205,2018-12-21,Early
260206,2018-12-15,Early
260207,2018-12-28,On time
260208,2018-12-28,On time
260209,2018-12-28,On time
260210,2018-12-13,On time
260211,2018-12-13,On time
260212,2019-01-17,On time
260213,2019-01-17,On time
260214,2019-01-26,Early
260215,2018-12-21,On time
260216,2018-12-21,On time
260217,2019-01-17,On time
260218,2018-12-21,On time
260219,2018-12-21,On time
260220,2019-01-28,Early
260221,2019-01-28,Early
260222,2019-01-26,Early
260223,2019-01-28,Early
260224,2019-01-28,Early
260225,2019-01-28,Early
260226,2019-01-28,Early
260227,2019-01-28,Early
260228,2019-01-28,Early
260229,2019-01-28,Early
260230,2019-01-28,Early
260231,2019-01-28,Early
260232,2019-01-28,Early
260233,2019-01-28,Early
260234,2019-01-28,Early
260235,2019-01-28,Early
260236,2019-01-26,Early
260237,2019-01-28,Early
260238,2019-01-28,Early
260239,2019-01-28,Early
260240,2019-01-28,Early
260241,2019-01-28,Early
260242,2019-01-28,Early
260243,2019-01-28,Early
260244,2019-01-28,Early
260245,2019-01-28,Early
260246,2018-12-21,On time
260247,2019-01-14,Early
260248,2019-01-14,Early
260249,2019-01-27,Early
260600,2018-11-08,On time
260601,2018-11-08,On time
260602,2018-11-08,On time
260603,2018-11-08,On time
260604,2018-11-10,Early
260605,2018-11-08,On time
260606,2018-11-08,On time
260607,2018-11-08,On time
260608,2018-11-08,On time
260609,2018-11-12,Early
260610,2018-11-07,On time
260611,2018-11-08,On time
260612,2018-11-08,On time
260613,2018-11-08,On time
260614,2018-11-23,Early
260615,2018-11-23,Early
260616,2018-11-14,On time
260617,2018-11-14,On time
260618,2018-12-01,On time
260619,2018-12-08,On time
260620,2018-12-11,On time
260621,2018-12-11,On time
260622,2018-12-11,On time
260623,2018-12-11,On time
260624,2018-12-11,On time
260625,2018-12-11,On time
260626,2018-12-11,On time
260627,2018-12-13,On time
260628,2018-12-25,On time
260629,2018-12-25,On time
260630,2018-12-25,On time
260631,2018-12-25,On time
260632,2018-12-25,On time
260633,2018-12-22,Early
260634,2018-12-21,Early
260635,2018-12-21,Early
260636,2018-12-31,Early
260637,2018-12-30,Early
260638,2019-01-13,Late
260639,2019-01-11,Late
260640,2019-01-11,Late
260641,2019-01-12,Late
260642,2019-01-11,On time
260643,2019-01-17,On time
260644,2019-01-11,Late
260645,2019-01-12,Early
260646,2019-01-11,Late
260660,2018-11-14,On time
260677,2018-12-05,On time
260683,2018-11-30,Early
260684,2018-11-30,Early
260714,2018-11-09,On time
260715,2018-11-09,On time
261007,2019-01-20,Early
261008,2019-01-20,Early
261009,2019-01-20,Early
261010,2019-01-20,Early
261242,2018-11-01,On time
261243,2018-10-26,On time
261244,2019-01-26,On time
261245,2018-11-02,On time
261246,2018-11-02,On time
261247,2018-11-12,Early
261248,2018-11-16,On time
261249,2018-11-20,On time
261250,2018-11-20,On time
261251,2018-12-15,On time
261252,2018-12-15,On time
261253,2018-12-15,On time
261254,2018-12-15,On time
261255,2018-12-15,On time
261256,2019-01-06,Early
261257,2019-01-06,Early
261258,2018-12-28,On time
261259,2018-12-28,On time
261260,2018-12-28,On time
261261,2018-12-28,On time
261262,2018-12-29,On time
261263,2018-12-29,On time
261264,2019-01-12,Late
261265,2019-01-12,Late
261266,2019-01-18,On time
261267,2019-01-18,On time
261268,2019-01-18,On time
261269,2019-01-13,Early
261270,2019-01-13,Early
261271,2019-01-06,Early
261275,2018-12-15,On time
261276,2018-12-15,On time
261277,2018-12-15,On time
261278,2018-12-15,On time
261279,2018-12-15,On time
261316,2018-11-09,On time
261317,2018-11-09,On time
261330,2018-11-09,On time
261331,2018-11-09,On time
261332,2018-11-09,On time
261333,2018-11-09,On time
261334,2018-11-09,On time
261335,2018-11-09,On time
261336,2018-11-09,On time
261337,2018-11-09,On time
261338,2018-11-09,On time
261340,2018-10-19,On time
261341,2019-01-12,Early
261342,2019-01-12,Early
261343,2018-10-19,On time
261344,2019-01-09,On time
261346,2019-01-12,Early
261355,2019-01-12,Early
261356,2019-01-12,Early
261357,2019-01-12,Early
261358,2019-01-11,Early
261359,2019-01-11,Early
261360,2019-01-11,Early
261361,2019-01-11,Early
261362,2019-01-11,Early
261363,2019-01-12,Early
261364,2019-01-12,Early
261365,2019-01-11,Early
261366,2019-01-11,Early
261367,2019-01-11,Early
261368,2019-01-11,Early
261369,2018-12-15,On time
261370,2018-12-15,On time
261371,2018-12-15,On time
261372,2019-01-12,Early
261373,2019-01-12,Early
261374,2018-12-29,Early
261375,2018-12-29,Early
261376,2018-12-14,On time
261377,2018-12-25,On time
261378,2019-01-14,Early
261379,2019-01-14,Early
261380,2019-01-14,Early
261381,2019-01-14,Early
261382,2018-12-27,On time
261383,2018-12-27,On time
261384,2018-12-28,On time
261385,2019-01-03,On time
261386,2018-12-25,On time
261387,2018-12-25,On time
261388,2018-11-24,On time
261389,2018-12-15,On time
261390,2018-12-15,On time
261391,2018-12-15,On time
261392,2018-12-15,On time
261393,2018-11-21,On time
261394,2019-01-03,On time
261395,2018-11-10,On time
261396,2018-11-10,On time
261397,2018-11-10,On time
261398,2018-11-10,On time
261399,2018-11-10,On time
261401,2018-11-13,On time
261402,2018-11-13,On time
261403,2018-11-13,On time
261404,2018-11-13,On time
261405,2018-11-13,On time
261416,2018-12-22,On time
261417,2018-12-22,On time
261418,2018-12-22,On time
261419,2018-12-22,On time
261421,2018-12-15,On time
261422,2018-12-15,On time
261423,2018-12-15,On time
261424,2018-12-15,On time
261425,2018-12-15,On time
261426,2018-12-15,On time
261427,2018-12-15,On time
261428,2018-12-15,On time
261429,2018-12-15,On time
261430,2018-12-15,On time
261431,2018-12-15,On time
261436,2019-01-17,On time
261437,2019-01-17,On time
261438,2019-01-17,On time
261439,2019-01-17,On time
261443,2019-01-26,Early
261449,2018-11-21,On time
261450,2018-11-21,On time
261655,2018-10-12,On time
261656,2018-11-15,On time
261657,2018-11-15,On time
261658,2018-11-15,On time
261659,2018-11-15,On time
261660,2018-11-15,On time
261661,2018-11-17,On time
261662,2018-11-17,On time
261663,2018-12-07,On time
261664,2018-12-07,On time
261665,2018-12-08,On time
261666,2018-12-08,On time
261667,2018-12-08,On time
261668,2018-12-27,On time
261669,2019-01-12,Late
261670,2019-01-12,Late
261671,2018-12-31,Late
261672,2018-12-31,Late
261673,2019-01-16,Late
261725,2019-01-05,Late
261768,2018-11-22,Late
261784,2019-01-11,Late
261793,2018-10-22,Late
261798,2018-12-19,Late
261799,2018-12-27,Late
261800,2019-01-06,Late
261801,2018-12-08,Late
261802,2019-01-27,Late
261803,2018-12-25,Late
261804,2018-12-08,Late
261806,2018-11-08,Late
261807,2018-11-15,Late
261808,2019-01-13,Late
261809,2019-01-13,Late
261930,2018-11-29,On time
261941,2018-10-26,On time
261942,2018-11-15,On time
261944,2018-10-30,On time
261947,2018-11-15,On time
261948,2018-11-22,On time
261955,2018-10-27,On time
261972,2018-10-27,On time
261973,2018-12-14,On time
261974,2018-10-27,On time
261975,2018-12-04,On time
261976,2018-10-27,On time
261977,2018-11-15,On time
261978,2019-01-04,Late
261979,2019-01-04,Late
261980,2018-12-20,On time
261981,2018-12-22,On time
261982,2019-01-04,Late
261983,2019-01-05,Late
261984,2019-01-04,Late
261985,2018-11-15,On time
261986,2018-12-22,On time
261987,2019-01-13,Late
261988,2018-12-22,On time
261989,2019-01-10,Late
261990,2019-01-21,Late
262001,2018-11-24,On time
262003,2018-11-23,On time
262175,2018-11-02,On time
262176,2018-11-02,On time
262177,2018-12-29,On time
262187,2018-12-29,On time
262188,2018-12-29,On time
262189,2018-12-29,On time
262204,2018-12-08,On time
262205,2018-12-08,On time
262223,2018-11-08,On time
262224,2019-01-23,Late
262226,2019-01-08,On time
262229,2019-01-25,Late
262230,2018-10-25,Late
262231,2018-11-29,Late
262233,2018-11-01,Late
262234,2018-11-01,Late
262239,2018-08-17,Late
262253,2018-12-22,On time
262285,2018-11-16,On time
262286,2018-12-21,On time
262287,2019-01-08,Late
262296,2018-12-01,On time
262301,2018-12-29,On time
262302,2018-12-29,On time
262303,2019-01-14,Early
262304,2019-01-20,On time
262308,2018-09-08,Late
262309,2018-09-14,Late
262310,2018-11-12,Late
262311,2018-11-12,Late
262321,2018-12-08,Late
262323,2019-01-13,Late
262324,2018-12-30,Late
262326,2018-10-22,Late
262327,2018-10-21,Late
262350,2018-12-29,Late
262353,2018-11-28,Late
262355,2018-11-28,Late
262356,2018-11-28,Late
262357,2018-12-14,Late
262359,2019-02-02,Early
262372,2018-11-28,Late
262378,2018-10-25,On time
262407,2018-12-14,On time
262409,2018-12-14,On time
262423,2019-01-12,Late
262425,2018-12-14,Late
262427,2019-01-28,Early
262436,2018-12-28,On time
262437,2018-11-24,On time
262438,2018-11-09,On time
262444,2018-08-07,Late
262445,2018-08-16,Late
262454,2018-08-20,Late
262455,2018-09-03,Late
262456,2018-12-31,Late
262457,2018-12-31,Late
262473,2018-09-01,Late
262474,2018-09-15,Late
262475,2018-09-16,Late
262516,2018-10-20,Late
262517,2018-10-27,Late
262518,2018-10-31,Late
262524,2018-10-11,Late
262525,2018-10-01,Late
262527,2018-10-06,Late
262528,2018-11-30,Late
262529,2018-11-30,Late
262530,2018-12-02,Late
262531,2018-12-02,Late
262532,2018-12-09,Late
262533,2018-12-11,Late
262534,2018-12-24,Late
262535,2018-12-24,Late
262536,2018-12-24,Late
262537,2018-11-17,Late
262538,2018-11-17,Late
262539,2018-11-18,Late
262540,2018-11-18,Late
262541,2018-11-22,Late
262542,2018-11-22,Late
262543,2018-11-24,Late
262544,2018-11-24,Late
262545,2018-11-24,Late
262546,2018-11-25,Late
262579,2018-06-18,Late
262704,2018-11-11,Late
262705,2018-11-18,Late
262706,2018-11-18,Late
262707,2018-11-18,Late
262708,2018-11-18,Late
262709,2018-11-18,Late
262710,2018-11-18,Late
262711,2018-11-18,Late
262712,2018-11-18,Late
262713,2018-11-18,Late
262714,2018-11-18,Late
262715,2018-11-18,Late
262716,2018-11-18,Late
262717,2018-11-08,Late
262718,2018-11-08,Late
262719,2018-10-26,Late
262721,2018-11-01,Late
262723,2018-11-11,Late
262724,2018-11-11,Late
262725,2018-11-16,On time
262735,2019-01-13,Late
262799,2018-10-14,Late
262803,2018-10-14,Late
262804,2018-10-14,Late
262807,2018-10-18,Late
262808,2018-10-18,Late
262809,2018-10-18,Late
262810,2019-01-04,Late
262811,2019-01-04,Late
262812,2019-01-04,Late
262813,2019-01-04,Late
262814,2019-01-04,Late
262815,2019-01-04,Late
262816,2019-01-04,Late
262817,2019-01-05,Late
262818,2019-01-05,Late
262819,2019-01-05,Late
262820,2019-01-05,Late
262821,2019-01-05,Late
262822,2018-12-20,Late
262823,2018-12-21,Late
262824,2018-12-21,Late
262825,2018-12-15,Late
262833,2018-12-07,Late
262834,2018-12-07,Late
262835,2018-12-07,Late
262838,2018-11-26,Late
262840,2018-11-29,Late
262841,2018-11-29,Late
262842,2018-11-29,Late
262843,2018-11-29,Late
262844,2018-11-29,Late
262845,2018-12-05,Late
262846,2018-12-06,Late
262847,2018-12-07,Late
262848,2018-12-07,Late
262849,2018-12-07,Late
262850,2019-01-06,Early
262853,2019-01-13,Late
262854,2018-11-22,Late
262855,2019-01-13,Late
262856,2018-11-23,Late
263301,2018-10-05,Late
263353,2018-07-07,Late
263357,2018-07-07,Late
263372,2018-10-19,Late
263373,2018-10-19,Late
263374,2018-10-19,Late
263375,2018-10-19,Late
263376,2018-10-19,Late
263377,2018-10-19,Late
263378,2018-10-19,Late
263379,2018-10-19,Late
